"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000007541",1187.13556138677,0.158387534934675,0.0679972949431298,2.32932111589356,0.0198420605508396,0.0530214841165685
"ENSG00000007545",1081.52636159243,0.11722576286218,0.157317270633686,0.745155076680304,0.456177976781924,0.623909395051994
"ENSG00000007866",255.072830806989,-0.129932626265309,0.118552172537117,-1.09599531990549,0.273080822592555,0.43571386207559
"ENSG00000007908",0.223376129342263,0,5.26764854487033,0,1,NA
"ENSG00000007923",2528.38643610753,0.0575719512357819,0.0627008929157409,0.918199862211668,0.358514240800609,0.528131126567986
"ENSG00000007933",1.63751093744247,-0.579818314014261,1.77201786087771,-0.327207940063916,0.743510615850073,NA
"ENSG00000007944",206.940362418293,0.17653603884663,0.124549631878522,1.41739510734814,0.156367442352418,0.286946263564586
"ENSG00000007952",4.83594511752722,-4.39506699018699,1.18314117904808,-3.71474433315146,0.000203409246966993,0.000917706835153412
"ENSG00000007968",649.643867233596,0.105352597703923,0.0733985589048618,1.43534967546815,0.151187478814296,0.279901372588722
"ENSG00000008018",5126.89327629574,-0.095771362983501,0.0465585034380555,-2.05701119905887,0.0396851486282025,0.0945310569688971
"ENSG00000008056",20.0582831190321,0.533407999329922,0.657603752017004,0.811138923240403,0.417285895496243,0.586369358051389
"ENSG00000008083",1154.41368453118,-0.146707802970792,0.0695879747762733,-2.10823498517467,0.0350106685023068,0.0852896917717593
"ENSG00000008086",998.898205312151,-0.4633523270483,0.151606478423493,-3.05628316063107,0.00224099508848951,0.00798142743179093
"ENSG00000008118",1.96330851600586,0.670751187371959,1.25600523083542,0.534035345478472,0.59331708012056,NA
"ENSG00000008128",533.38480554483,-0.0835765707637807,0.101416608433758,-0.824091557137505,0.409887537030257,0.57933020361952
"ENSG00000008130",1601.86961305543,0.271261418439236,0.0838147543271001,3.23643993968647,0.00121030692817852,0.00460087140636547
"ENSG00000008196",0,NA,NA,NA,NA,NA
"ENSG00000008197",0,NA,NA,NA,NA,NA
"ENSG00000008226",1.52976458238743,2.42805438622049,1.88080631177005,1.29096460971328,0.196715949613844,NA
"ENSG00000008256",1694.62498951942,0.033438460217738,0.0785783938511703,0.425542678831936,0.670441116332839,0.801543868786466
"ENSG00000008277",307.731120416095,2.00039606634924,0.28573521328534,7.00087344275489,2.54371646209694e-12,3.04839276598682e-11
"ENSG00000008282",4044.97771028987,0.106319428654971,0.03491775893006,3.04485258827543,0.0023279438082698,0.00825630052329455
"ENSG00000008283",1018.23236909554,0.0665947582752382,0.0767075944530219,0.86816382067649,0.385304657113164,0.555313163374036
"ENSG00000008294",5884.99504781647,-0.275201219864231,0.0540247117320803,-5.0939877519201,0.000000350609426924557,0.00000248882886353248
"ENSG00000008300",366.462694552881,-0.0308035728603795,0.105826864630053,-0.291075172339857,0.770993827809111,0.873913130366527
"ENSG00000008311",469.125684484324,0.56634341516127,0.294938227579662,1.92021027524586,0.0548313442458002,0.123591442762582
"ENSG00000008323",2.12362339930701,0.644797626990709,1.17576600333427,0.548406421993981,0.583412867819592,NA
"ENSG00000008324",352.985152671563,-0.111668782489309,0.111920555301845,-0.997750432779243,0.318400391188002,0.486105217173423
"ENSG00000008382",338.58341149367,0.157501039453427,0.135302336722513,1.16406740096766,0.244396698280065,0.402286040590763
"ENSG00000008394",10885.2633016047,-0.194005493066039,0.0688971301955111,-2.81587190229121,0.00486450582679172,0.0157193221798541
"ENSG00000008405",949.522841005247,-0.19429374094876,0.0799694959336218,-2.4295981696575,0.0151155707991531,0.0419693151166921
"ENSG00000008438",0.0467890990193637,0,5.26764854491342,0,1,NA
"ENSG00000008441",604.827673246345,0.796225217564138,0.0958710500479635,8.30516842327056,9.96779539433029e-17,1.63877314110176e-15
"ENSG00000008513",979.758387221888,1.37050703479018,0.144064029406561,9.51317994113912,1.84921504126183e-21,4.02289657393241e-20
"ENSG00000008516",8.88981415157092,-1.46234195724302,0.745501373742655,-1.96155501350936,0.049814314148143,0.114247293505268
"ENSG00000008517",161.064281227395,0.514947954664902,0.173237218858404,2.97250185646191,0.00295383423839915,0.0101986445961478
"ENSG00000008710",1099.23028455441,0.270671435234323,0.123761267929685,2.18704478195961,0.0287392550077463,0.0723195963799385
"ENSG00000008735",606.129800505553,-0.842084594405546,0.0912252761769238,-9.23082537752358,2.68554424449264e-20,5.51489720942511e-19
"ENSG00000008838",3864.8240932663,-0.0746758450527735,0.0560679284009387,-1.33188165110668,0.182899081444867,0.322325069923017
"ENSG00000008853",1116.46378400477,-0.2550613384324,0.0608910535104698,-4.18881467354714,0.0000280415279466375,0.0001483493088996
"ENSG00000008869",1062.56586435578,-0.120234435342185,0.0803099105660257,-1.49713073386298,0.134359244131405,0.254752665945368
"ENSG00000008952",4554.27386118648,0.0975762955747374,0.0573630895095393,1.70102929268673,0.0889374867848486,0.183505900535805
